tid;kön;ålder;Åldersgrupp_5år;Befolkning;Inflyttade;Utflyttade;Döda;Födda_barn;Födda_Pojkar;Födda_Flickor;Kvinnor_TFR_fil;Inflyttade_Inrikes;Inflyttade_Utrikes;Utflyttade_Inrikes;Utflyttade_Utrikes;Färdigställda_bostäder
1968;Kvinnor;86 år;85-89 år;69.0;0.0;1.0;10.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1746
1968;Kvinnor;87 år;85-89 år;56.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1746
1968;Kvinnor;88 år;85-89 år;35.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1746
1968;Kvinnor;89 år;85-89 år;48.0;1.0;1.0;11.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1746
1968;Kvinnor;90 år;90-94 år;25.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1746
1968;Kvinnor;91 år;90-94 år;21.0;1.0;0.0;7.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1746
1968;Kvinnor;92 år;90-94 år;12.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1746
1968;Kvinnor;93 år;90-94 år;15.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1746
1968;Kvinnor;94 år;90-94 år;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1746
1968;Kvinnor;95 år;95-99 år;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1746
1968;Kvinnor;96 år;95-99 år;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1746
1968;Kvinnor;97 år;95-99 år;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1746
1968;Kvinnor;98 år;95-99 år;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1746
1968;Kvinnor;99 år;95-99 år;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1746
1968;Kvinnor;100 år;100+ år;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1746
1968;Kvinnor;100-w år;100+ år;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1746
1968;Kvinnor;101 år;100+ år;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1746
1968;Kvinnor;102 år;100+ år;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1746
1968;Kvinnor;103 år;100+ år;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1746
1968;Kvinnor;104 år;100+ år;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1746
1968;Kvinnor;105 år;100+ år;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1746
1968;Kvinnor;106+ år;100+ år;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1746
1968;Kvinnor;Totalt;Totalt;51426.0;2132.0;1816.0;386.0;1454.0;755.0;699.0;25280.0;3852.0;176.0;3345.0;164.0;1746
1968;Män;0 år;0-4 år;735.0;29.0;26.0;10.0;0.0;0.0;0.0;0.0;48.0;4.0;51.0;1.0;1746
1968;Män;1 år;0-4 år;805.0;66.0;64.0;1.0;0.0;0.0;0.0;0.0;117.0;2.0;108.0;6.0;1746
1968;Män;2 år;0-4 år;774.0;63.0;52.0;2.0;0.0;0.0;0.0;0.0;105.0;9.0;95.0;2.0;1746
1968;Män;3 år;0-4 år;829.0;43.0;39.0;1.0;0.0;0.0;0.0;0.0;94.0;2.0;71.0;5.0;1746
1968;Män;4 år;0-4 år;808.0;36.0;41.0;1.0;0.0;0.0;0.0;0.0;73.0;3.0;79.0;5.0;1746
1968;Män;5 år;5-9 år;727.0;46.0;39.0;1.0;0.0;0.0;0.0;0.0;85.0;0.0;69.0;5.0;1746
1968;Män;6 år;5-9 år;692.0;37.0;39.0;0.0;0.0;0.0;0.0;0.0;64.0;4.0;64.0;1.0;1746
1968;Män;7 år;5-9 år;698.0;21.0;29.0;0.0;0.0;0.0;0.0;0.0;47.0;3.0;43.0;4.0;1746
1968;Män;8 år;5-9 år;673.0;18.0;20.0;0.0;0.0;0.0;0.0;0.0;42.0;1.0;37.0;1.0;1746
1968;Män;9 år;5-9 år;706.0;19.0;11.0;1.0;0.0;0.0;0.0;0.0;38.0;1.0;23.0;1.0;1746
1968;Män;10 år;10-14 år;737.0;22.0;19.0;0.0;0.0;0.0;0.0;0.0;46.0;1.0;36.0;5.0;1746
1968;Män;11 år;10-14 år;639.0;18.0;12.0;0.0;0.0;0.0;0.0;0.0;42.0;1.0;31.0;2.0;1746
1968;Män;12 år;10-14 år;725.0;20.0;16.0;1.0;0.0;0.0;0.0;0.0;35.0;2.0;26.0;3.0;1746
1968;Män;13 år;10-14 år;755.0;19.0;15.0;0.0;0.0;0.0;0.0;0.0;34.0;0.0;24.0;1.0;1746
1968;Män;14 år;10-14 år;688.0;14.0;17.0;0.0;0.0;0.0;0.0;0.0;32.0;1.0;35.0;2.0;1746
1968;Män;15 år;15-19 år;667.0;18.0;14.0;0.0;0.0;0.0;0.0;0.0;35.0;2.0;28.0;1.0;1746
1968;Män;16 år;15-19 år;674.0;11.0;8.0;0.0;0.0;0.0;0.0;0.0;26.0;0.0;23.0;0.0;1746
1968;Män;17 år;15-19 år;703.0;10.0;12.0;1.0;0.0;0.0;0.0;0.0;42.0;0.0;37.0;1.0;1746
1968;Män;18 år;15-19 år;798.0;34.0;17.0;0.0;0.0;0.0;0.0;0.0;85.0;8.0;60.0;1.0;1746
1968;Män;19 år;15-19 år;836.0;39.0;39.0;0.0;0.0;0.0;0.0;0.0;113.0;17.0;90.0;2.0;1746
1968;Män;20 år;20-24 år;850.0;42.0;33.0;2.0;0.0;0.0;0.0;0.0;143.0;8.0;105.0;4.0;1746
1968;Män;21 år;20-24 år;830.0;55.0;58.0;0.0;0.0;0.0;0.0;0.0;150.0;12.0;148.0;4.0;1746
1968;Män;22 år;20-24 år;942.0;79.0;64.0;3.0;0.0;0.0;0.0;0.0;171.0;5.0;168.0;4.0;1746
1968;Män;23 år;20-24 år;910.0;87.0;73.0;1.0;0.0;0.0;0.0;0.0;216.0;6.0;193.0;6.0;1746
1968;Män;24 år;20-24 år;928.0;99.0;76.0;0.0;0.0;0.0;0.0;0.0;196.0;6.0;171.0;6.0;1746
1968;Män;25 år;25-29 år;830.0;105.0;78.0;1.0;0.0;0.0;0.0;0.0;194.0;9.0;156.0;8.0;1746
1968;Män;26 år;25-29 år;799.0;84.0;81.0;1.0;0.0;0.0;0.0;0.0;163.0;7.0;151.0;9.0;1746
1968;Män;27 år;25-29 år;657.0;80.0;48.0;1.0;0.0;0.0;0.0;0.0;127.0;8.0;95.0;7.0;1746
1968;Män;28 år;25-29 år;705.0;58.0;47.0;0.0;0.0;0.0;0.0;0.0;104.0;5.0;77.0;7.0;1746
1968;Män;29 år;25-29 år;697.0;53.0;51.0;2.0;0.0;0.0;0.0;0.0;97.0;9.0;77.0;10.0;1746
1968;Män;30 år;30-34 år;627.0;53.0;46.0;1.0;0.0;0.0;0.0;0.0;98.0;3.0;84.0;4.0;1746
1968;Män;31 år;30-34 år;652.0;51.0;41.0;1.0;0.0;0.0;0.0;0.0;80.0;2.0;62.0;5.0;1746
1968;Män;32 år;30-34 år;650.0;30.0;38.0;0.0;0.0;0.0;0.0;0.0;64.0;4.0;68.0;2.0;1746
1968;Män;33 år;30-34 år;606.0;23.0;25.0;1.0;0.0;0.0;0.0;0.0;54.0;1.0;47.0;1.0;1746
1968;Män;34 år;30-34 år;604.0;25.0;24.0;0.0;0.0;0.0;0.0;0.0;45.0;0.0;42.0;2.0;1746
1968;Män;35 år;35-39 år;611.0;21.0;21.0;2.0;0.0;0.0;0.0;0.0;46.0;1.0;44.0;2.0;1746
1968;Män;36 år;35-39 år;573.0;26.0;33.0;1.0;0.0;0.0;0.0;0.0;44.0;3.0;56.0;2.0;1746
1968;Män;37 år;35-39 år;581.0;22.0;18.0;3.0;0.0;0.0;0.0;0.0;44.0;1.0;27.0;2.0;1746
1968;Män;38 år;35-39 år;622.0;21.0;29.0;0.0;0.0;0.0;0.0;0.0;38.0;4.0;35.0;3.0;1746
1968;Män;39 år;35-39 år;598.0;26.0;14.0;2.0;0.0;0.0;0.0;0.0;37.0;0.0;28.0;1.0;1746
1968;Män;40 år;40-44 år;596.0;21.0;13.0;1.0;0.0;0.0;0.0;0.0;35.0;0.0;29.0;1.0;1746
1968;Män;41 år;40-44 år;662.0;14.0;21.0;1.0;0.0;0.0;0.0;0.0;31.0;1.0;30.0;5.0;1746
1968;Män;42 år;40-44 år;683.0;22.0;15.0;1.0;0.0;0.0;0.0;0.0;38.0;1.0;29.0;2.0;1746
1968;Män;43 år;40-44 år;678.0;16.0;19.0;3.0;0.0;0.0;0.0;0.0;24.0;0.0;28.0;2.0;1746
1968;Män;44 år;40-44 år;667.0;19.0;12.0;1.0;0.0;0.0;0.0;0.0;31.0;1.0;28.0;1.0;1746
1968;Män;45 år;45-49 år;736.0;18.0;16.0;4.0;0.0;0.0;0.0;0.0;38.0;1.0;25.0;2.0;1746
1968;Män;46 år;45-49 år;692.0;6.0;14.0;2.0;0.0;0.0;0.0;0.0;18.0;0.0;18.0;1.0;1746
1968;Män;47 år;45-49 år;725.0;17.0;14.0;2.0;0.0;0.0;0.0;0.0;33.0;2.0;21.0;1.0;1746
1968;Män;48 år;45-49 år;832.0;7.0;12.0;2.0;0.0;0.0;0.0;0.0;15.0;0.0;20.0;2.0;1746
1968;Män;49 år;45-49 år;691.0;11.0;5.0;5.0;0.0;0.0;0.0;0.0;14.0;1.0;11.0;0.0;1746
1968;Män;50 år;50-54 år;704.0;6.0;7.0;2.0;0.0;0.0;0.0;0.0;14.0;3.0;15.0;1.0;1746
1968;Män;51 år;50-54 år;650.0;9.0;9.0;3.0;0.0;0.0;0.0;0.0;19.0;1.0;13.0;1.0;1746
1968;Män;52 år;50-54 år;650.0;11.0;11.0;6.0;0.0;0.0;0.0;0.0;16.0;0.0;20.0;0.0;1746
1968;Män;53 år;50-54 år;667.0;9.0;7.0;2.0;0.0;0.0;0.0;0.0;23.0;1.0;13.0;2.0;1746
1968;Män;54 år;50-54 år;623.0;7.0;5.0;2.0;0.0;0.0;0.0;0.0;17.0;0.0;10.0;1.0;1746
1968;Män;55 år;55-59 år;589.0;2.0;5.0;6.0;0.0;0.0;0.0;0.0;10.0;0.0;11.0;0.0;1746
1968;Män;56 år;55-59 år;611.0;5.0;6.0;6.0;0.0;0.0;0.0;0.0;8.0;0.0;6.0;0.0;1746
1968;Män;57 år;55-59 år;659.0;5.0;5.0;4.0;0.0;0.0;0.0;0.0;7.0;1.0;13.0;0.0;1746
1968;Män;58 år;55-59 år;650.0;6.0;6.0;3.0;0.0;0.0;0.0;0.0;10.0;2.0;8.0;1.0;1746
1968;Män;59 år;55-59 år;586.0;4.0;4.0;8.0;0.0;0.0;0.0;0.0;8.0;1.0;8.0;0.0;1746
1968;Män;60 år;60-64 år;585.0;5.0;3.0;5.0;0.0;0.0;0.0;0.0;11.0;1.0;7.0;0.0;1746
1968;Män;61 år;60-64 år;569.0;3.0;1.0;6.0;0.0;0.0;0.0;0.0;8.0;0.0;4.0;0.0;1746
1968;Män;62 år;60-64 år;556.0;2.0;5.0;7.0;0.0;0.0;0.0;0.0;8.0;0.0;9.0;1.0;1746
1968;Män;63 år;60-64 år;511.0;2.0;3.0;5.0;0.0;0.0;0.0;0.0;7.0;0.0;6.0;0.0;1746
1968;Män;64 år;60-64 år;466.0;3.0;6.0;9.0;0.0;0.0;0.0;0.0;9.0;0.0;9.0;1.0;1746
1968;Män;65 år;65-69 år;411.0;8.0;4.0;10.0;0.0;0.0;0.0;0.0;12.0;0.0;8.0;1.0;1746
1968;Män;66 år;65-69 år;445.0;3.0;4.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;12.0;0.0;1746
1968;Män;67 år;65-69 år;390.0;4.0;6.0;11.0;0.0;0.0;0.0;0.0;7.0;0.0;13.0;0.0;1746
1968;Män;68 år;65-69 år;382.0;4.0;6.0;13.0;0.0;0.0;0.0;0.0;11.0;1.0;9.0;0.0;1746
1968;Män;69 år;65-69 år;324.0;3.0;1.0;6.0;0.0;0.0;0.0;0.0;6.0;0.0;3.0;0.0;1746
1968;Män;70 år;70-74 år;345.0;2.0;3.0;11.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;1746
1968;Män;71 år;70-74 år;300.0;1.0;1.0;21.0;0.0;0.0;0.0;0.0;3.0;1.0;3.0;0.0;1746
1968;Män;72 år;70-74 år;285.0;1.0;0.0;14.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;0.0;1746
1968;Män;73 år;70-74 år;286.0;2.0;4.0;13.0;0.0;0.0;0.0;0.0;4.0;0.0;5.0;0.0;1746
1968;Män;74 år;70-74 år;239.0;3.0;2.0;11.0;0.0;0.0;0.0;0.0;5.0;0.0;2.0;0.0;1746
1968;Män;75 år;75-79 år;214.0;2.0;2.0;4.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;1746
1968;Män;76 år;75-79 år;207.0;0.0;4.0;22.0;0.0;0.0;0.0;0.0;0.0;1.0;6.0;0.0;1746
1968;Män;77 år;75-79 år;197.0;5.0;0.0;12.0;0.0;0.0;0.0;0.0;7.0;0.0;1.0;0.0;1746
1968;Män;78 år;75-79 år;140.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1746
1968;Män;79 år;75-79 år;162.0;1.0;1.0;20.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;0.0;1746
1968;Män;80 år;80-84 år;132.0;2.0;1.0;23.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;1746
1968;Män;81 år;80-84 år;119.0;0.0;0.0;18.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;1746
1968;Män;82 år;80-84 år;103.0;0.0;2.0;11.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;1746
1968;Män;83 år;80-84 år;74.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1746
1968;Män;84 år;80-84 år;62.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1746
1968;Män;85 år;85-89 år;45.0;0.0;1.0;12.0;0.0;0.0;0.0;0.0;1.0;1.0;3.0;0.0;1746
1968;Män;86 år;85-89 år;51.0;1.0;0.0;11.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1746
1968;Män;87 år;85-89 år;35.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1746
1968;Män;88 år;85-89 år;21.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1746
1968;Män;89 år;85-89 år;22.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1746
1968;Män;90 år;90-94 år;11.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1746
1968;Män;91 år;90-94 år;11.0;1.0;0.0;6.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1746
1968;Män;92 år;90-94 år;12.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1746
1968;Män;93 år;90-94 år;10.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1746
1968;Män;94 år;90-94 år;3.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1746
1968;Män;95 år;95-99 år;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1746
1968;Män;96 år;95-99 år;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1746
1968;Män;97 år;95-99 år;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1746
1968;Män;98 år;95-99 år;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1746
1968;Män;99 år;95-99 år;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1746
1968;Män;100 år;100+ år;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1746
1968;Män;100-w år;100+ år;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1746
1968;Män;101 år;100+ år;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1746
1968;Män;102 år;100+ år;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1746
1968;Män;103 år;100+ år;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1746
1968;Män;104 år;100+ år;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1746
1968;Män;105 år;100+ år;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1746
1968;Män;106+ år;100+ år;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1746
1968;Män;Totalt;Totalt;50023.0;1896.0;1693.0;475.0;0.0;0.0;0.0;0.0;3852.0;176.0;3345.0;164.0;1746
1969;Båda könen;0 år;0-4 år;1410.0;66.0;63.0;14.0;0.0;0.0;0.0;0.0;61.0;5.0;62.0;1.0;2193
1969;Båda könen;1 år;0-4 år;1459.0;130.0;113.0;3.0;0.0;0.0;0.0;0.0;126.0;4.0;108.0;5.0;2193
1969;Båda könen;2 år;0-4 år;1586.0;125.0;106.0;0.0;0.0;0.0;0.0;0.0;113.0;12.0;105.0;1.0;2193
1969;Båda könen;3 år;0-4 år;1547.0;111.0;114.0;2.0;0.0;0.0;0.0;0.0;101.0;10.0;110.0;4.0;2193
1969;Båda könen;4 år;0-4 år;1672.0;94.0;75.0;0.0;0.0;0.0;0.0;0.0;91.0;3.0;72.0;3.0;2193
1969;Båda könen;5 år;5-9 år;1587.0;84.0;56.0;1.0;0.0;0.0;0.0;0.0;77.0;7.0;56.0;0.0;2193
1969;Båda könen;6 år;5-9 år;1421.0;80.0;66.0;0.0;0.0;0.0;0.0;0.0;77.0;3.0;64.0;2.0;2193
1969;Båda könen;7 år;5-9 år;1407.0;68.0;49.0;1.0;0.0;0.0;0.0;0.0;67.0;1.0;48.0;1.0;2193
1969;Båda könen;8 år;5-9 år;1348.0;50.0;44.0;0.0;0.0;0.0;0.0;0.0;48.0;2.0;41.0;3.0;2193
1969;Båda könen;9 år;5-9 år;1353.0;60.0;36.0;0.0;0.0;0.0;0.0;0.0;57.0;3.0;34.0;2.0;2193
1969;Båda könen;10 år;10-14 år;1327.0;30.0;44.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;44.0;0.0;2193
1969;Båda könen;11 år;10-14 år;1430.0;45.0;27.0;1.0;0.0;0.0;0.0;0.0;45.0;0.0;26.0;1.0;2193
1969;Båda könen;12 år;10-14 år;1290.0;42.0;43.0;0.0;0.0;0.0;0.0;0.0;39.0;3.0;43.0;0.0;2193
1969;Båda könen;13 år;10-14 år;1399.0;37.0;29.0;0.0;0.0;0.0;0.0;0.0;35.0;2.0;28.0;1.0;2193
1969;Båda könen;14 år;10-14 år;1422.0;36.0;32.0;0.0;0.0;0.0;0.0;0.0;35.0;1.0;31.0;1.0;2193
1969;Båda könen;15 år;15-19 år;1387.0;32.0;24.0;1.0;0.0;0.0;0.0;0.0;32.0;0.0;24.0;0.0;2193
1969;Båda könen;16 år;15-19 år;1392.0;40.0;24.0;2.0;0.0;0.0;0.0;0.0;35.0;5.0;24.0;0.0;2193
1969;Båda könen;17 år;15-19 år;1412.0;54.0;30.0;2.0;0.0;0.0;0.0;0.0;48.0;6.0;30.0;0.0;2193
1969;Båda könen;18 år;15-19 år;1446.0;91.0;45.0;1.0;0.0;0.0;0.0;0.0;86.0;5.0;44.0;1.0;2193
1969;Båda könen;19 år;15-19 år;1621.0;147.0;83.0;4.0;0.0;0.0;0.0;0.0;134.0;13.0;79.0;4.0;2193
1969;Båda könen;20 år;20-24 år;1727.0;176.0;126.0;1.0;0.0;0.0;0.0;0.0;169.0;7.0;117.0;9.0;2193
1969;Båda könen;21 år;20-24 år;1800.0;212.0;164.0;1.0;0.0;0.0;0.0;0.0;186.0;26.0;158.0;6.0;2193
1969;Båda könen;22 år;20-24 år;1776.0;269.0;204.0;2.0;0.0;0.0;0.0;0.0;245.0;24.0;201.0;3.0;2193
1969;Båda könen;23 år;20-24 år;1890.0;273.0;217.0;1.0;0.0;0.0;0.0;0.0;260.0;13.0;212.0;5.0;2193
1969;Båda könen;24 år;20-24 år;1870.0;233.0;201.0;1.0;0.0;0.0;0.0;0.0;223.0;10.0;198.0;3.0;2193
1969;Båda könen;25 år;25-29 år;1819.0;239.0;200.0;1.0;0.0;0.0;0.0;0.0;230.0;9.0;191.0;9.0;2193
1969;Båda könen;26 år;25-29 år;1736.0;217.0;176.0;0.0;0.0;0.0;0.0;0.0;203.0;14.0;171.0;5.0;2193
1969;Båda könen;27 år;25-29 år;1650.0;184.0;147.0;0.0;0.0;0.0;0.0;0.0;176.0;8.0;147.0;0.0;2193
1969;Båda könen;28 år;25-29 år;1384.0;152.0;108.0;0.0;0.0;0.0;0.0;0.0;141.0;11.0;100.0;8.0;2193
1969;Båda könen;29 år;25-29 år;1385.0;123.0;108.0;4.0;0.0;0.0;0.0;0.0;114.0;9.0;107.0;1.0;2193
1969;Båda könen;30 år;30-34 år;1398.0;112.0;102.0;1.0;0.0;0.0;0.0;0.0;104.0;8.0;98.0;4.0;2193
1969;Båda könen;31 år;30-34 år;1354.0;88.0;81.0;2.0;0.0;0.0;0.0;0.0;81.0;7.0;79.0;2.0;2193
1969;Båda könen;32 år;30-34 år;1274.0;86.0;78.0;2.0;0.0;0.0;0.0;0.0;82.0;4.0;77.0;1.0;2193
1969;Båda könen;33 år;30-34 år;1282.0;75.0;56.0;0.0;0.0;0.0;0.0;0.0;74.0;1.0;56.0;0.0;2193
1969;Båda könen;34 år;30-34 år;1257.0;59.0;45.0;0.0;0.0;0.0;0.0;0.0;57.0;2.0;45.0;0.0;2193
1969;Båda könen;35 år;35-39 år;1193.0;61.0;44.0;4.0;0.0;0.0;0.0;0.0;56.0;5.0;44.0;0.0;2193
1969;Båda könen;36 år;35-39 år;1191.0;38.0;45.0;3.0;0.0;0.0;0.0;0.0;37.0;1.0;45.0;0.0;2193
1969;Båda könen;37 år;35-39 år;1187.0;58.0;34.0;1.0;0.0;0.0;0.0;0.0;55.0;3.0;33.0;1.0;2193
1969;Båda könen;38 år;35-39 år;1224.0;46.0;40.0;5.0;0.0;0.0;0.0;0.0;43.0;3.0;40.0;0.0;2193
1969;Båda könen;39 år;35-39 år;1214.0;53.0;37.0;2.0;0.0;0.0;0.0;0.0;51.0;2.0;36.0;1.0;2193
1969;Båda könen;40 år;40-44 år;1211.0;33.0;24.0;2.0;0.0;0.0;0.0;0.0;29.0;4.0;23.0;1.0;2193
1969;Båda könen;41 år;40-44 år;1243.0;37.0;37.0;3.0;0.0;0.0;0.0;0.0;34.0;3.0;37.0;0.0;2193
1969;Båda könen;42 år;40-44 år;1335.0;44.0;38.0;3.0;0.0;0.0;0.0;0.0;43.0;1.0;38.0;0.0;2193
1969;Båda könen;43 år;40-44 år;1328.0;26.0;32.0;1.0;0.0;0.0;0.0;0.0;23.0;3.0;31.0;1.0;2193
1969;Båda könen;44 år;40-44 år;1415.0;29.0;27.0;4.0;0.0;0.0;0.0;0.0;28.0;1.0;25.0;2.0;2193
1969;Båda könen;45 år;45-49 år;1408.0;33.0;31.0;6.0;0.0;0.0;0.0;0.0;33.0;0.0;29.0;2.0;2193
1969;Båda könen;46 år;45-49 år;1387.0;24.0;34.0;8.0;0.0;0.0;0.0;0.0;24.0;0.0;33.0;1.0;2193
1969;Båda könen;47 år;45-49 år;1430.0;36.0;14.0;9.0;0.0;0.0;0.0;0.0;35.0;1.0;14.0;0.0;2193
1969;Båda könen;48 år;45-49 år;1477.0;15.0;27.0;4.0;0.0;0.0;0.0;0.0;15.0;0.0;27.0;0.0;2193
1969;Båda könen;49 år;45-49 år;1672.0;15.0;27.0;6.0;0.0;0.0;0.0;0.0;15.0;0.0;24.0;3.0;2193
1969;Båda könen;50 år;50-54 år;1356.0;24.0;10.0;5.0;0.0;0.0;0.0;0.0;23.0;1.0;9.0;1.0;2193
1969;Båda könen;51 år;50-54 år;1383.0;18.0;16.0;7.0;0.0;0.0;0.0;0.0;17.0;1.0;14.0;2.0;2193
1969;Båda könen;52 år;50-54 år;1294.0;16.0;12.0;7.0;0.0;0.0;0.0;0.0;15.0;1.0;11.0;1.0;2193
1969;Båda könen;53 år;50-54 år;1292.0;20.0;8.0;9.0;0.0;0.0;0.0;0.0;20.0;0.0;8.0;0.0;2193
1969;Båda könen;54 år;50-54 år;1265.0;17.0;9.0;9.0;0.0;0.0;0.0;0.0;17.0;0.0;9.0;0.0;2193
1969;Båda könen;55 år;55-59 år;1313.0;12.0;14.0;10.0;0.0;0.0;0.0;0.0;12.0;0.0;13.0;1.0;2193
1969;Båda könen;56 år;55-59 år;1267.0;19.0;13.0;16.0;0.0;0.0;0.0;0.0;19.0;0.0;13.0;0.0;2193
1969;Båda könen;57 år;55-59 år;1237.0;17.0;10.0;9.0;0.0;0.0;0.0;0.0;17.0;0.0;10.0;0.0;2193
1969;Båda könen;58 år;55-59 år;1220.0;13.0;8.0;8.0;0.0;0.0;0.0;0.0;12.0;1.0;8.0;0.0;2193
1969;Båda könen;59 år;55-59 år;1242.0;11.0;12.0;15.0;0.0;0.0;0.0;0.0;11.0;0.0;11.0;1.0;2193
1969;Båda könen;60 år;60-64 år;1210.0;16.0;11.0;13.0;0.0;0.0;0.0;0.0;16.0;0.0;11.0;0.0;2193
1969;Båda könen;61 år;60-64 år;1171.0;12.0;5.0;13.0;0.0;0.0;0.0;0.0;12.0;0.0;5.0;0.0;2193
1969;Båda könen;62 år;60-64 år;1183.0;19.0;13.0;13.0;0.0;0.0;0.0;0.0;19.0;0.0;13.0;0.0;2193
1969;Båda könen;63 år;60-64 år;1103.0;15.0;5.0;17.0;0.0;0.0;0.0;0.0;15.0;0.0;5.0;0.0;2193
1969;Båda könen;64 år;60-64 år;982.0;10.0;8.0;20.0;0.0;0.0;0.0;0.0;10.0;0.0;8.0;0.0;2193
1969;Båda könen;65 år;65-69 år;948.0;10.0;15.0;21.0;0.0;0.0;0.0;0.0;10.0;0.0;15.0;0.0;2193
1969;Båda könen;66 år;65-69 år;931.0;10.0;8.0;19.0;0.0;0.0;0.0;0.0;10.0;0.0;7.0;1.0;2193
1969;Båda könen;67 år;65-69 år;907.0;11.0;11.0;14.0;0.0;0.0;0.0;0.0;11.0;0.0;11.0;0.0;2193
1969;Båda könen;68 år;65-69 år;830.0;7.0;8.0;16.0;0.0;0.0;0.0;0.0;6.0;1.0;8.0;0.0;2193
