Kommun;NYKO6;Totalt;0-1_år;2-3_år;4-5_år;6_år;7-9_år;10-12_år;13-15_år;16-18_år;19-24_år;25-34_år;35-44_år;45-54_år;55-64_år;65-69_år;70-79_år;80+_år;Y_koordinat;X_koordinat
580;241108;3;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;521742;6469575
580;241108;3;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;521772;6469449
580;241108;4;0;0;0;0;0;0;0;1;2;0;0;1;0;0;0;0;521835;6469457
580;241108;4;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;0;521769;6469408
580;241108;4;0;0;0;0;1;0;0;1;0;0;2;0;0;0;0;0;521798;6469492
580;241108;4;0;1;0;0;1;0;0;0;0;0;2;0;0;0;0;0;521807;6469413
580;241109;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;521552;6469389
580;241109;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;521652;6469272
580;241109;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;521693;6469267
580;241109;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;521704;6469284
580;241109;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;521606;6469301
580;241109;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;521513;6469253
580;241109;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;521652;6469329
580;241109;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;521514;6469393
580;241109;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;521515;6469289
580;241109;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;521481;6469401
580;241109;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;521537;6469295
580;241109;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;521711;6469328
580;241109;2;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;521475;6469434
580;241109;3;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;521651;6469301
580;241109;3;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;521581;6469383
580;241109;3;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;521479;6469377
580;241109;3;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;521573;6469302
580;231242;56;4;5;4;1;6;0;3;1;2;13;10;6;1;0;0;0;525838;6471512
580;231242;6;0;0;0;0;0;0;0;0;4;1;1;0;0;0;0;0;525748;6471743
580;231242;7;2;1;0;0;0;0;0;0;0;2;2;0;0;0;0;0;525769;6471611
580;231242;70;8;8;6;0;2;0;2;0;1;23;13;6;0;0;1;0;525838;6471612
580;231242;82;7;11;5;2;1;5;1;1;0;23;18;6;1;0;1;0;525817;6471708
580;240100;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;520513;6468458
580;240100;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;520757;6470625
580;240100;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;521036;6468490
580;240100;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;521439;6471049
580;240100;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522325;6470130
580;240100;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;522358;6471211
580;240100;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;520521;6471653
580;240100;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;520612;6467865
580;240100;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;520953;6471079
580;240100;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;520996;6470773
580;240100;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;521030;6470790
580;240100;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;522266;6470893
580;240100;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;522954;6471260
580;240100;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;523015;6467460
580;240100;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;520087;6469430
580;240100;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;522087;6470081
580;240100;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;522869;6470159
580;240100;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;520403;6468475
580;240100;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;520440;6469908
580;240100;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;520655;6468595
580;240100;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;521005;6470849
580;240100;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;521908;6471383
580;240100;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;522104;6469290
580;240100;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;522565;6471729
580;240100;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;520541;6468577
580;240100;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;521059;6468447
580;240100;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;522104;6466874
580;240100;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;524457;6466706
580;240100;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;519841;6467932
580;240100;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;522472;6470938
580;240100;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;524662;6466224
580;240100;11;1;0;1;0;1;2;0;0;0;0;6;0;0;0;0;0;521417;6469649
580;240100;12;0;0;0;0;1;1;1;1;1;1;2;2;0;1;1;0;525213;6469462
580;240100;13;0;0;1;0;1;0;2;1;0;1;5;0;2;0;0;0;523323;6467758
580;240100;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;520421;6468408
580;240100;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;520953;6470762
580;240100;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;522533;6471576
580;231240;4;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;526088;6470941
580;231240;4;0;0;0;0;0;0;0;2;0;0;0;1;1;0;0;0;526053;6471153
580;231240;4;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;526138;6470961
580;231240;4;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;525934;6471087
580;231240;4;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;526008;6471006
580;231240;4;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;526060;6470982
580;231240;4;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;526097;6471038
580;231240;4;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;526132;6471012
580;231240;4;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;526003;6471129
580;231240;4;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;526018;6471128
580;231240;4;0;0;0;0;0;1;0;1;0;0;0;2;0;0;0;0;526048;6470924
580;231240;4;0;0;0;0;0;1;0;1;0;0;0;2;0;0;0;0;526211;6471012
580;231240;4;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;526219;6470948
580;231240;4;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;525969;6471112
580;231240;4;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;526142;6471044
580;231240;4;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;526039;6470978
580;231240;4;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;526030;6471018
580;231240;4;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;526138;6471050
580;231240;4;0;0;1;0;1;0;0;0;0;0;2;0;0;0;0;0;526118;6471070
580;231240;4;0;0;1;0;1;0;0;0;0;0;2;0;0;0;0;0;526199;6471007
580;231240;4;0;1;1;0;0;0;0;0;0;0;2;0;0;0;0;0;526112;6470989
580;231240;4;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;526037;6471145
580;231240;4;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;525862;6470953
580;231240;4;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;526173;6470941
580;231240;5;0;0;0;0;0;1;1;1;0;0;1;1;0;0;0;0;526070;6471162
580;231240;5;0;0;1;0;1;1;0;0;0;0;0;2;0;0;0;0;525919;6470948
580;231240;5;0;0;1;0;1;1;0;0;0;0;2;0;0;0;0;0;525881;6470971
580;231240;5;0;1;0;0;1;1;0;0;0;1;1;0;0;0;0;0;525985;6471112
580;231240;5;1;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;526086;6470983
580;231240;5;1;1;0;0;1;0;0;0;0;2;0;0;0;0;0;0;526150;6470880
580;231240;90;7;3;8;3;8;1;5;5;3;9;26;11;1;0;0;0;525859;6471010
580;231241;106;3;2;2;2;3;5;2;2;8;31;15;3;8;3;8;9;526123;6471334
580;231241;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;526034;6471294
580;231241;25;1;0;2;1;3;3;2;0;0;4;9;0;0;0;0;0;525968;6471369
580;231241;3;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;526166;6471415
580;231241;4;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;526055;6471285
580;231241;4;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;525906;6471432
580;231241;4;0;1;1;0;0;0;0;0;0;0;2;0;0;0;0;0;525941;6471401
580;231241;4;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;525927;6471446
580;231241;73;5;4;7;1;8;4;5;0;1;20;17;1;0;0;0;0;526108;6471387
580;231242;31;3;0;4;1;3;2;0;1;0;12;5;0;0;0;0;0;525846;6471805
580;231242;4;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;525746;6471674
580;231242;4;1;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;525761;6471640
580;240100;2;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;524597;6466244
580;240100;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;520623;6468584
580;240100;3;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;521646;6471169
580;240100;3;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;521225;6469205
580;240100;3;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;520141;6468908
580;240100;3;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;523210;6469935
580;240100;3;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;523651;6470787
580;240100;3;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;521122;6468330
580;240100;3;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;519821;6467726
580;240100;3;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;520612;6471074
580;240100;3;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;522093;6469325
580;240100;3;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;522222;6471074
580;240100;3;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;522122;6467593
580;240100;3;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;520444;6471500
580;240100;3;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;522112;6469256
580;240100;3;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;521830;6471385
580;240100;3;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;524279;6466349
580;240100;3;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;522969;6471556
580;240100;3;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;521022;6471089
580;240100;3;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;525038;6466501
580;240100;4;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;0;523526;6467802
580;240100;4;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;521746;6466078
580;240100;4;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;521927;6469549
580;240100;4;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;522107;6469154
580;240100;4;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;522133;6468915
580;240100;4;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;0;520922;6470746
580;240100;4;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;0;522674;6471230
580;240100;4;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;520370;6468467
580;240100;4;0;0;0;0;1;1;0;0;0;0;0;2;0;0;0;0;523489;6467963
580;240100;4;0;0;0;1;1;0;0;0;0;0;2;0;0;0;0;0;522337;6468414
580;240100;4;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;520550;6471805
580;240100;4;0;1;0;0;1;0;0;0;0;0;2;0;0;0;0;0;522617;6471864
580;240100;4;0;1;0;1;0;0;0;0;0;0;2;0;0;0;0;0;520993;6470866
580;240100;4;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;520809;6460219
580;240100;4;0;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;520035;6469730
580;240100;4;0;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;523553;6468260
580;240100;4;1;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;522000;6468926
580;240100;4;1;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;522025;6468271
580;240100;5;0;0;0;0;0;0;2;0;1;0;1;1;0;0;0;0;522537;6468085
580;240100;5;0;0;0;0;0;0;3;0;0;0;0;2;0;0;0;0;520341;6468456
580;240100;5;0;0;0;0;1;0;0;0;1;0;1;2;0;0;0;0;521739;6468557
580;240100;5;0;0;0;0;1;0;2;0;0;0;0;2;0;0;0;0;522121;6466446
580;240100;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;519974;6469732
580;240100;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;520132;6468250
580;240100;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;520590;6468511
580;240100;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;520918;6469749
580;240100;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;521006;6468727
580;240100;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;521951;6469477
580;240100;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;522018;6466506
580;240100;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;522426;6471028
580;240100;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;522991;6468157
580;240100;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;523153;6469024
580;240100;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;523550;6470200
580;240100;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;524968;6466016
580;240100;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;525211;6466032
580;240100;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;520465;6471537
580;240100;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;520765;6468595
580;240100;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;520889;6469141
580;240100;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;522150;6469234
580;240100;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;523330;6470272
580;240100;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;523457;6468264
580;240100;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;524745;6466211
580;240100;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;521455;6468986
580;240100;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;522758;6467728
580;240100;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;523275;6467515
580;240100;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;520806;6470721
580;240100;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;521101;6470821
580;240100;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;522037;6466810
580;240100;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;522107;6466615
580;240100;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;525054;6466542
580;240100;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;525091;6466479
580;240100;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;525094;6466547
580;240100;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;520003;6469746
580;240100;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;520295;6469708
580;240100;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;524692;6466229
580;240100;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;520812;6468602
580;240100;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;521094;6468284
580;240100;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;521322;6469189
580;240100;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;522244;6466743
580;240100;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;522428;6471733
580;240100;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;522531;6471649
580;240100;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;522292;6468470
580;240100;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;520879;6468630
580;240100;2;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;522714;6471951
580;240100;2;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;521073;6468375
580;310100;6;0;0;0;0;1;1;0;0;0;0;2;0;2;0;0;0;520873;6459734
580;310100;6;0;0;0;0;1;1;1;1;0;0;1;1;0;0;0;0;524344;6464329
580;310100;7;1;1;0;1;0;0;0;0;0;0;2;0;2;0;0;0;523352;6463595
580;310100;9;0;0;0;0;1;0;1;0;1;1;1;1;1;0;0;2;522668;6464122
580;310100;9;0;0;2;0;1;1;0;0;3;2;0;0;0;0;0;0;522881;6465679
580;310200;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;525061;6463534
580;310200;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;525757;6458240
580;310200;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;524155;6461716
580;310200;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;525664;6458053
580;310200;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;525933;6458234
580;310200;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;523713;6461664
580;310200;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;525280;6462560
580;310200;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;525720;6458806
580;310200;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;528787;6463828
580;310200;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;525110;6463572
580;310200;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;525799;6458678
580;310200;14;0;1;2;1;0;1;0;1;1;3;1;1;1;1;0;0;523857;6458773
580;310200;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;525200;6462545
580;310200;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;525102;6463323
580;310200;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;525786;6462310
580;310200;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;524183;6461654
580;310200;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;524388;6463003
580;310200;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;525536;6458111
580;310200;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;524491;6461579
580;310200;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;525275;6465125
580;310200;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;525694;6458067
580;310200;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;522460;6456486
580;310200;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;524292;6462956
580;310200;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;525809;6458382
580;310200;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;525883;6462202
580;310200;2;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;522777;6455981
580;310200;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;525721;6462606
580;310200;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;528884;6463831
580;310200;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;524904;6462622
580;310200;3;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;525718;6462940
580;310200;3;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;527181;6461488
580;310200;3;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;525616;6458563
580;310200;3;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;529092;6464114
580;310200;4;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;525729;6462767
580;310200;4;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;525038;6462759
580;310200;4;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;522004;6463648
580;310200;5;0;0;0;0;0;0;1;0;2;0;0;2;0;0;0;0;525601;6463369
580;310100;4;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;522542;6462298
580;310100;4;0;0;0;0;0;0;2;0;0;0;1;0;1;0;0;0;522318;6464368
580;310100;4;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;524304;6464165
580;310100;4;0;0;0;0;0;1;0;1;0;0;2;0;0;0;0;0;522362;6464231
580;310100;4;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;0;521488;6464126
580;310100;4;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;523579;6465954
580;310100;4;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;523783;6465239
580;310100;4;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;0;523191;6460125
580;310100;4;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;522582;6461488
580;310100;4;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;523269;6464354
580;310100;4;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;523538;6465973
580;310100;4;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;523719;6466079
580;310100;4;0;0;0;0;1;1;0;0;0;2;0;0;0;0;0;0;521914;6464413
580;310100;4;0;0;0;0;1;1;0;0;0;2;0;0;0;0;0;0;522457;6461976
580;310100;4;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;523812;6466137
580;310100;4;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;522394;6464950
580;310100;4;0;0;1;0;1;0;0;0;0;0;2;0;0;0;0;0;522636;6456406
580;310100;4;0;0;1;0;1;0;0;0;0;0;2;0;0;0;0;0;522758;6453076
580;310100;4;0;1;0;0;1;0;0;0;0;0;2;0;0;0;0;0;523683;6462642
580;310100;4;0;1;0;0;1;0;0;0;0;2;0;0;0;0;0;0;523683;6465083
580;310100;4;1;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;525353;6450912
580;310100;4;1;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;522306;6463052
580;310100;4;1;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;522836;6460151
580;310100;4;1;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;522217;6460767
580;310100;4;1;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;522361;6463418
580;310100;5;0;0;0;0;0;0;1;0;0;0;1;1;0;2;0;0;521402;6461555
580;310100;5;0;0;0;0;0;0;1;0;1;0;2;0;0;0;1;0;519967;6461453
580;310100;5;0;0;0;0;0;0;2;1;0;0;1;1;0;0;0;0;523562;6465714
580;310100;5;0;0;0;0;0;1;1;1;0;0;0;2;0;0;0;0;522520;6453794
580;310100;5;0;0;0;0;0;1;2;0;0;0;2;0;0;0;0;0;521864;6458632
580;310100;5;0;0;0;0;1;0;0;0;2;0;2;0;0;0;0;0;522326;6458976
580;310100;5;0;0;0;0;2;1;0;0;0;0;2;0;0;0;0;0;525487;6465243
580;310100;5;0;0;1;0;1;0;0;0;0;1;2;0;0;0;0;0;522368;6462644
580;310100;5;0;0;1;0;1;1;0;0;0;0;1;1;0;0;0;0;521829;6464268
580;310100;5;0;0;1;0;1;1;0;0;0;0;2;0;0;0;0;0;522404;6463057
580;310100;5;0;0;1;1;1;0;0;0;0;0;2;0;0;0;0;0;523067;6460160
580;310100;5;0;1;0;1;1;0;0;0;0;0;1;1;0;0;0;0;521469;6465248
580;310100;5;0;1;0;1;1;0;0;0;0;0;1;1;0;0;0;0;522431;6463109
580;310100;5;0;1;1;0;1;0;0;0;0;0;2;0;0;0;0;0;520782;6460780
580;310100;5;0;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;523560;6464217
580;310100;5;0;2;0;0;0;1;0;0;0;1;1;0;0;0;0;0;522503;6461932
580;310100;5;1;0;1;0;1;0;0;0;0;2;0;0;0;0;0;0;520013;6461324
580;310100;6;0;0;0;0;0;2;0;2;0;0;0;2;0;0;0;0;521275;6464888
580;310201;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;525116;6457350
580;310201;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;525366;6460659
580;310201;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;525385;6457275
580;310201;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;526599;6458015
580;310201;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;527718;6460862
580;310201;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;527772;6460829
580;310201;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;527846;6460927
580;310201;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;528809;6463511
580;310201;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;528943;6459430
580;310201;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;524470;6459612
580;310201;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;524637;6460891
580;310201;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;527042;6457475
580;310201;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;528203;6464129
580;310201;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;526148;6458650
580;310201;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;527565;6462392
580;310201;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;529224;6461989
580;310201;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;530424;6460462
580;310201;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;531687;6458777
580;310201;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;527764;6463476
580;310201;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;524811;6459458
580;310201;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;526233;6458642
580;310201;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;528134;6459900
580;310201;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;525254;6460658
